id;square_feet;address;city;province;telephone;postal_code;longitude;latitude;sales_outlet_type_id;manager_staff_id
2643;3073;4276 Sullivan Circle;Louisville;KY;502-582-1141;40280;-85,6853;38,2467;2;3478
2644;1866;79360 Rockefeller Crossing;Baton Rouge;LA;225-594-9643;70815;-91,0596;30,4558;2;924
2645;2097;544 Manitowish Lane;San Francisco;CA;415-248-9844;94132;-122,4754;37,7211;2;982
2646;3363;1 Summer Ridge Circle;Honolulu;HI;808-191-9970;96845;-157,8294;21,3278;2;2548
2647;1837;3926 Esker Plaza;Portland;OR;971-779-1195;97240;-122,3748;45,5806;2;1670
2648;1424;311 Granby Trail;Lexington;KY;859-456-9624;40524;-84,4715;38,0283;1;2548
2649;3482;195 Delaware Center;Tallahassee;FL;850-748-8941;32309;-84,1413;30,5422;1;823
2650;2577;8576 Hoard Trail;Lake Worth;FL;561-315-3343;33462;-80,0794;26,5747;2;1560
2651;1489;23 Claremont Court;Fresno;CA;559-395-6040;93786;-119,6397;36,7464;2;1037
2652;1729;8792 Lerdahl Trail;New York City;NY;212-273-8494;10203;-73,9772;40,7808;2;11
2653;2637;40 Mifflin Lane;Oceanside;CA;760-588-1044;92056;-117,2831;33,1968;1;4989
2654;2678;662 Erie Pass;Danbury;CT;203-220-7820;06816;-73,3637;41,3089;1;2103
2655;1663;7 Westerfield Court;Champaign;IL;217-269-4804;61825;-88,1961;40,1399;1;891
2656;3320;038 Pierstorff Junction;Columbus;OH;740-581-8861;43240;-82,9817;40,1454;2;3254
2657;2245;309 Dunning Terrace;North Hollywood;CA;213-684-6745;91616;-118,2987;33,7866;2;3162
2658;2239;2 Maryland Road;North Las Vegas;NV;702-935-2976;89036;-114,9721;35,9279;1;3073
2659;3705;2498 Grover Pass;Mesa;AZ;480-352-1138;85215;-111,7188;33,4707;1;4450
2660;3849;82044 Dennis Place;Springfield;MA;413-262-8287;01129;-72,4876;42,1223;1;2006
2661;3619;6 Michigan Circle;Spring Hill;FL;352-987-4599;34611;-82,4165;28,5642;1;3934
2662;1701;399 Debra Place;New York City;NY;212-315-2839;10160;-73,9772;40,7808;1;4738
2663;1634;15355 Fisk Center;New Orleans;LA;985-180-6998;70124;-90,1094;30,0071;2;4016
2664;3261;66 Farragut Circle;Rochester;NY;585-290-4428;14683;-77,6843;43,286;2;1664
2665;3120;907 Lyons Pass;Miami;FL;305-594-4817;33129;-80,2013;25,7559;1;87
2666;1936;4551 Delaware Park;Monroe;LA;318-950-1660;71208;-92,0756;32,4968;2;449
2667;2405;14 Bunker Hill Circle;San Jose;CA;408-434-9993;95138;-121,7709;37,2602;1;3244
2668;2847;72 Esker Alley;Indianapolis;IN;317-121-0987;46278;-86,2768;39,8726;1;3109
2669;3490;8 Clyde Gallagher Circle;Birmingham;AL;205-916-3200;35236;-86,9292;33,5446;1;1790
2670;2353;005 Delaware Road;Houston;TX;713-432-0806;77212;-95,4342;29,834;2;509
2671;2649;73 Trailsway Avenue;Topeka;KS;785-441-5765;66622;-95,7697;39,0429;1;703
2672;2205;37 Old Shore Terrace;Amarillo;TX;806-738-5080;79116;-101,999;35,2454;2;321
2673;3345;5 Evergreen Way;Houston;TX;281-168-5330;77010;-95,3609;29,7543;2;2411
2674;2321;1 Pond Center;Columbus;GA;706-315-3120;31914;-84,8741;32,491;2;2936
2675;2487;15905 Portage Way;Washington;DC;202-216-8360;20591;-77,0146;38,8933;1;2407
2676;2089;359 Dapin Lane;Lake Charles;LA;337-978-3302;70616;-93,3265;30,2642;2;4559
2677;3872;2 Bowman Junction;Oklahoma City;OK;405-274-0213;73109;-97,5261;35,4259;1;1773
2678;2320;3 Atwood Road;Iowa City;IA;319-729-2960;52245;-91,5151;41,6649;1;1855
2679;2006;5 Meadow Vale Court;Punta Gorda;FL;941-640-8798;33982;-81,9545;26,9668;1;808
2680;3036;84 Ohio Lane;Fresno;CA;559-971-4199;93778;-119,6397;36,7464;2;2536
2681;2494;4341 Hoffman Center;Akron;OH;330-231-4202;44315;-81,4632;41,028;1;4371
2682;2772;77 Harper Avenue;New Orleans;LA;504-481-6984;70116;-90,0646;29,9686;1;2921
2683;2029;76 Johnson Lane;Honolulu;HI;808-962-7633;96805;-157,8585;21,3062;2;467
2684;1733;2808 Tennyson Pass;Akron;OH;330-556-2316;44305;-81,4644;41,076;2;3698
2685;2436;840 Butternut Junction;Tulsa;OK;918-532-2070;74170;-96,0297;36,1398;1;2113
2686;2077;785 Anzinger Crossing;San Diego;CA;619-760-1760;92105;-117,0947;32,7423;2;859
2687;3501;26634 Lunder Pass;Houston;TX;713-298-9949;77020;-95,3121;29,7758;1;551
2688;3810;9 Washington Plaza;New York City;NY;646-518-9209;10024;-73,9764;40,7864;1;1364
2689;3249;8236 Holy Cross Parkway;Brooklyn;NY;347-893-2131;11241;-73,945;40,6451;1;3034
2690;3828;2178 Sugar Point;Canton;OH;234-569-2339;44720;-81,433;40,8956;2;592
2691;3434;1 Anzinger Park;Cincinnati;OH;513-803-3393;45296;-84,5382;39,1668;2;918
2692;3847;4 Merrick Junction;Hialeah;FL;786-684-5043;33018;-80,3889;25,9098;2;2597
2693;1798;585 Rigney Crossing;Littleton;CO;720-445-0406;80127;-105,1328;39,592;2;2299
2694;2268;1922 Longview Park;Texarkana;TX;903-762-5935;75507;-94,3404;33,3934;2;293
2695;3166;90087 Bashford Way;Annapolis;MD;301-338-6148;21405;-76,5515;39,0305;2;1725
2696;2389;9 Waywood Plaza;Washington;DC;202-401-1079;20557;-77,0047;38,8874;2;3025
2697;2101;9 Eliot Alley;Oklahoma City;OK;405-224-8135;73129;-97,4913;35,4312;2;1991
2698;3125;362 Crest Line Road;Trenton;NJ;609-777-9467;08695;-74,712;40,2805;2;614
2699;3582;0 Randy Alley;Decatur;GA;770-228-4607;30089;-84,3046;33,7749;2;2267
2700;3410;9299 Brentwood Plaza;Shawnee Mission;KS;913-266-8542;66205;-94,6308;39,0312;1;3085
2701;1402;37 High Crossing Hill;Pittsburgh;PA;412-325-7451;15235;-79,8224;40,4598;2;3434
2702;1860;487 Annamark Pass;Pittsburgh;PA;412-460-4962;15215;-79,9138;40,5048;1;2245
2703;2319;9 Tennessee Terrace;Raleigh;NC;919-214-2415;27690;-78,6253;35,7977;1;2007
2704;2390;1 Dwight Court;Miami;FL;305-736-4383;33147;-80,2366;25,8507;2;4700
2705;1572;1 Merry Park;Washington;DC;202-968-0285;20409;-77,0146;38,8933;2;2433
2706;2951;846 Rieder Road;Santa Rosa;CA;707-282-3012;95405;-122,6727;38,4386;1;557
2707;2254;36 David Pass;Garden Grove;CA;310-543-9126;92844;-117,9738;33,7661;1;3319
2708;3382;87 Sunbrook Parkway;New Orleans;LA;504-137-4809;70160;-89,8826;30,033;1;1160
2709;1899;75 Luster Center;Louisville;KY;502-479-7288;40266;-85,6768;38,189;2;2099
2710;2574;2 Elmside Drive;Dallas;TX;214-286-0635;75231;-96,7495;32,8756;1;3866
2711;2025;594 Arrowood Plaza;Greensboro;NC;336-312-6771;27455;-79,806;36,1824;1;1788
2712;3247;92 Dixon Center;Decatur;IL;217-272-5846;62525;-88,9815;39,854;1;2360
2713;2242;846 Ridge Oak Parkway;Saint Louis;MO;314-970-8735;63180;-90,2435;38,6531;1;2687
2714;2352;3579 Autumn Leaf Junction;Albuquerque;NM;505-437-7021;87115;-106,5461;35,0549;1;3161
2715;3004;5087 Carpenter Place;Fresno;CA;559-847-2971;93786;-119,6397;36,7464;1;2633
2716;3343;21 Green Point;Arlington;VA;571-198-4578;22217;-77,113;38,8808;1;2367
2717;3978;731 Oriole Parkway;San Diego;CA;619-536-0485;92165;-116,846;33,0169;2;3099
2718;2942;6 Columbus Drive;Fort Wayne;IN;260-851-7173;46825;-85,1232;41,1465;1;3375
2719;2415;61 Dryden Parkway;Minneapolis;MN;952-318-5834;55446;-93,4865;45,04;2;1014
2720;1279;17 Rieder Point;Alpharetta;GA;404-382-4171;30022;-84,2422;34,0268;2;1226
2721;1947;10 Porter Street;Roanoke;VA;540-389-0946;24040;-79,9579;37,2742;1;212
2722;3126;912 Graceland Parkway;Oklahoma City;OK;405-579-3079;73147;-97,4075;35,5514;1;2705
2723;1414;741 Pawling Road;Chesapeake;VA;757-847-9336;23324;-76,2666;36,8056;1;1249
2724;3033;77 Walton Crossing;Macon;GA;478-239-7929;31217;-83,565;32,8118;2;2922
2725;2528;0117 Springs Pass;Gainesville;GA;678-903-0870;30506;-83,8882;34,3562;2;1275
2726;1297;197 Sutteridge Parkway;Cincinnati;OH;513-855-2575;45249;-84,3307;39,2692;1;4263
2727;2978;73 Donald Street;Philadelphia;PA;215-718-9509;19141;-75,1451;40,0365;2;4217
2728;3060;4477 Saint Paul Center;Washington;DC;202-564-1863;20520;-77,049;38,8932;2;2916
2729;3633;29 Sachs Road;Winston Salem;NC;336-332-4866;27157;-80,2073;36,0275;1;1246
2730;3555;4423 Warbler Drive;Roanoke;VA;540-480-4255;24029;-79,9579;37,2742;1;4939
2731;1775;33 Daystar Plaza;New York City;NY;212-852-1351;10203;-73,9772;40,7808;1;2092
2732;2681;3866 Knutson Pass;Washington;DC;202-953-9959;20530;-77,027;38,8976;2;4377
2733;2486;47 Hazelcrest Drive;Sacramento;CA;916-101-5533;95823;-121,4438;38,4797;2;2796
2734;3473;35 Sunfield Lane;Corpus Christi;TX;361-386-6959;78415;-97,4078;27,7262;1;3170
2735;2363;77 Meadow Vale Parkway;Bakersfield;CA;805-552-5889;93305;-118,986;35,3855;2;3180
2736;3714;939 Linden Junction;Berkeley;CA;510-474-4213;94705;-122,25;37,8571;2;2419
2737;3040;66 Heffernan Circle;Beaumont;TX;409-567-1221;77713;-94,2607;30,085;1;1724
2738;3245;0792 Everett Pass;Topeka;KS;785-713-2395;66642;-95,7697;39,0429;1;1589
2739;2342;318 Rieder Alley;Mobile;AL;251-841-9239;36628;-88,178;30,6589;1;964
2740;2551;599 2nd Drive;Spring;TX;281-904-1334;77386;-95,4239;30,1288;2;1597
2741;2379;5811 Sycamore Circle;Roanoke;VA;540-229-9328;24020;-79,9448;37,3589;2;3574
2742;2314;1385 Stephen Pass;Denver;CO;303-712-9835;80291;-104,9876;39,7439;2;3720
2743;1595;8 Heath Avenue;Indianapolis;IN;317-682-0527;46226;-86,0836;39,8326;2;748
2744;2881;31 Cody Park;Saint Louis;MO;314-269-1795;63180;-90,2435;38,6531;2;3104
2745;2124;994 Kings Center;San Antonio;TX;210-711-8905;78285;-98,4616;29,4375;1;3083
2746;1867;653 Eastwood Point;Grand Junction;CO;970-949-6979;81505;-108,5968;39,1071;2;2371
2747;3648;68 Carberry Crossing;Fort Myers;FL;239-100-8890;33906;-81,9486;26,5529;1;684
2748;3456;480 Shoshone Point;Huntsville;AL;256-191-9366;35810;-86,6091;34,7784;1;2432
2749;3781;0397 Fieldstone Hill;Stockton;CA;209-553-8319;95205;-121,2624;37,9625;1;515
2750;1652;3 Stoughton Plaza;Tucson;AZ;520-673-2836;85715;-110,82;32,2519;1;4108
2751;2219;4 Schiller Parkway;Salt Lake City;UT;801-736-6776;84125;-111,9083;40,6681;1;240
2752;2304;6502 Randy Avenue;Albuquerque;NM;505-104-7375;87190;-106,6729;35,0443;1;895
2753;3462;5 Farwell Junction;Mobile;AL;251-750-1910;36670;-88,178;30,6589;2;3066
2754;3363;9 Sutteridge Hill;San Bernardino;CA;909-367-8522;92405;-117,3013;34,1446;2;3147
2755;2125;6 Annamark Park;Frederick;MD;240-215-5357;21705;-77,3921;39,47;2;4786
2756;3791;24509 Warbler Avenue;Tallahassee;FL;850-746-3985;32304;-84,3211;30,4478;2;2237
2757;2498;6 Nevada Road;Las Vegas;NV;702-264-5906;89166;-115,3398;36,3265;1;723
2758;3128;9 Tony Trail;Boise;ID;208-998-4933;83716;-115,9711;43,5345;2;837
2759;2559;08 Elgar Way;San Jose;CA;714-503-1911;95128;-121,9356;37,3163;1;1938
2760;1424;0 Clove Alley;Carson City;NV;775-606-2818;89714;-119,7764;39,1678;2;1077
2761;3270;8236 Beilfuss Avenue;Petaluma;CA;707-693-3485;94975;-122,99;38,4631;1;678
2762;2578;99 Sundown Alley;Pittsburgh;PA;412-177-0192;15286;-80,0248;40,4344;2;3705
2763;1958;19606 Ilene Street;Wichita;KS;316-534-4527;67210;-97,2613;37,6379;2;4824
2764;2403;18081 Dryden Center;Sacramento;CA;916-327-9512;94286;-121,4444;38,3774;1;16
2765;3250;58477 Summer Ridge Park;Brockton;MA;508-275-2315;02305;-70,7014;41,9705;1;4673
2766;1545;550 Meadow Ridge Street;Concord;CA;925-610-5042;94522;-121,9554;37,7772;2;4161
2767;1330;82 Arizona Park;Flint;MI;810-832-9825;48555;-83,7108;43,0113;2;961
2768;3326;9023 Montana Lane;Washington;DC;202-221-6701;20067;-77,0146;38,8933;1;4042
2769;2135;36 Westend Road;Pasadena;CA;626-188-8388;91131;-118,2987;33,7866;1;3573
2770;3054;586 Golden Leaf Place;Waterloo;IA;319-982-9862;50706;-92,2703;42,4156;2;4620
2771;2089;65051 Rieder Plaza;San Francisco;CA;415-583-3923;94137;-122,7278;37,7848;1;3591
2772;1657;350 Maple Wood Pass;Albuquerque;NM;505-727-8230;87180;-106,6729;35,0443;1;2011
2773;3749;87887 Eagle Crest Street;Garland;TX;214-450-2742;75044;-96,6654;32,9522;1;3064
2774;3884;42 Barby Hill;Fort Wayne;IN;260-113-3213;46805;-85,1189;41,0977;2;1343
2775;2989;1518 Ruskin Court;Phoenix;AZ;623-470-0641;85015;-112,1011;33,5082;2;3984
2776;2221;420 Manufacturers Lane;Saint Louis;MO;314-368-6936;63158;-90,2435;38,6531;1;253
2777;2888;5 Brown Pass;Vienna;VA;571-955-0692;22184;-77,2888;38,8318;1;1294
2778;3033;014 Sachtjen Road;Fort Lauderdale;FL;954-543-7225;33315;-80,1541;26,0989;2;981
2779;1569;16448 Troy Junction;Grand Rapids;MI;616-463-9524;49510;-85,5503;43,0314;2;1628
2780;2322;3232 New Castle Point;Austin;TX;512-523-9877;78764;-97,6595;30,4455;1;4668
2781;3888;4536 Oak Valley Drive;Sparks;NV;775-587-2583;89436;-119,7081;39,6269;1;2401
2782;2723;3 Merrick Place;Baton Rouge;LA;225-501-6045;70836;-91,0892;30,392;1;2314
2783;3789;1245 Tennessee Court;Seattle;WA;425-102-8026;98121;-122,3447;47,6151;1;2671
2784;1457;0 Mayer Junction;New York City;NY;718-153-3268;10110;-73,9808;40,754;2;1780
2785;2065;64307 Reindahl Point;Fresno;CA;559-248-6166;93740;-119,6397;36,7464;1;3081
2786;1714;4294 Vernon Circle;San Jose;CA;408-147-3299;95118;-121,8896;37,2568;1;4380
2787;2508;726 Lakeland Crossing;Santa Cruz;CA;831-934-0213;95064;-122,0578;36,9959;1;4632
2788;3784;2 Starling Park;Columbus;OH;614-313-2790;43240;-82,9817;40,1454;2;819
2789;3765;93 Express Trail;Lexington;KY;859-545-3544;40510;-84,591;38,0702;1;904
2790;2783;3 Calypso Plaza;Gilbert;AZ;480-725-7930;85297;-111,7096;33,2781;2;4020
2791;1925;57773 Harper Parkway;Brea;CA;714-823-3663;92822;-117,8892;33,9187;1;4985
2792;1710;2525 Maywood Alley;Memphis;TN;901-397-2149;38168;-89,9715;35,2017;2;2359
2793;2690;2931 Oak Parkway;Beaumont;TX;936-463-2211;77713;-94,2607;30,085;2;2777
2794;1778;83 Bobwhite Junction;Amarillo;TX;806-451-9390;79159;-102,0714;35,216;1;4541
2795;1559;6671 Arizona Drive;New York City;NY;212-870-3391;10125;-73,9772;40,7808;1;1915
2796;1338;10 Myrtle Junction;El Paso;TX;915-763-1809;79950;-106,3;31,6948;1;1345
2797;3047;3520 Gale Point;Sioux Falls;SD;605-139-0941;57198;-96,7913;43,6746;1;1408
2798;3785;01 Declaration Point;Pasadena;CA;818-574-8666;91109;-118,2987;33,7866;2;3180
2799;2023;8 Larry Avenue;Waterbury;CT;203-957-8333;06726;-72,9275;41,3657;2;3415
2800;3188;50218 Crest Line Pass;Evansville;IN;812-230-3993;47725;-87,5256;38,1071;2;864
2801;1567;51 Norway Maple Lane;Dallas;TX;214-641-6999;75251;-96,7751;32,9189;2;2183
2802;3736;1663 Rutledge Plaza;Nashville;TN;615-619-1579;37215;-86,8219;36,0986;1;850
2803;3497;15 Red Cloud Drive;Milwaukee;WI;414-329-4485;53263;-88,0604;43,0746;1;4349
2804;3718;699 Starling Terrace;New York City;NY;646-253-2229;10155;-73,968;40,7611;1;2404
2805;3424;333 Jay Way;Burbank;CA;323-496-2931;91505;-118,3442;34,169;1;2757
2806;3388;65133 Larry Parkway;Miami;FL;305-320-8139;33283;-80,4582;25,5584;2;1021
2807;1636;0723 Bluejay Terrace;Fresno;CA;559-865-5096;93740;-119,6397;36,7464;1;1307
2808;2523;88 Anthes Terrace;Brooklyn;NY;917-874-8650;11215;-73,9828;40,6669;1;4842
2809;2900;37 Bartelt Plaza;Philadelphia;PA;215-981-9697;19141;-75,1451;40,0365;1;1222
2810;1264;47 Elgar Court;Jackson;MS;601-818-9242;39210;-90,1771;32,3218;2;4046
2811;2652;224 Parkside Hill;Erie;PA;814-142-7727;16550;-80,0649;42,1827;1;2049
2812;3853;47 Russell Street;Escondido;CA;760-453-6408;92030;-116,846;33,0169;1;591
2813;3855;88 Waxwing Lane;New York City;NY;646-453-9884;10034;-73,9221;40,8662;2;518
2814;1407;953 East Trail;Philadelphia;PA;267-491-0287;19136;-75,0244;40,0422;1;2929
2815;2309;3520 Scott Park;Macon;GA;478-418-9677;31296;-83,6913;32,8067;2;2399
2816;3004;4650 Anniversary Plaza;Roanoke;VA;540-601-2835;24004;-79,9579;37,2742;2;1788
2817;1855;47521 Huxley Circle;Dallas;TX;469-531-4132;75342;-96,7776;32,7673;1;17
2818;3447;4382 Thierer Street;Bonita Springs;FL;941-323-7782;34135;-81,7334;26,3771;2;998
2819;2307;681 Transport Place;Los Angeles;CA;213-445-0065;90101;-118,2987;33,7866;2;3936
2820;1650;1322 Buhler Street;Manassas;VA;434-437-4733;22111;-77,4391;38,7202;2;46
2821;2409;0796 Kinsman Drive;Pasadena;CA;626-372-5798;91131;-118,2987;33,7866;1;1792
2822;3159;51828 Delaware Parkway;Oklahoma City;OK;405-617-8058;73119;-97,5616;35,421;2;2140
2823;1534;83 Corben Pass;Loretto;MN;763-156-1972;55598;-93,4719;45,0159;2;3786
2824;1562;0 Walton Place;Minneapolis;MN;612-829-4792;55402;-93,2759;44,9762;2;1385
2825;3939;05421 Oxford Parkway;Syracuse;NY;315-383-8235;13210;-76,1282;43,0354;2;2362
2826;1925;08 Fallview Crossing;Oakland;CA;510-616-8019;94627;-121,9215;37,6802;2;47
2827;2966;58572 Stuart Street;Boise;ID;208-446-2628;83705;-116,2191;43,5851;1;164
2828;3107;8 Melvin Point;Montgomery;AL;334-682-4163;36177;-86,2085;32,2334;1;2104
2829;3938;4789 Monica Drive;Roanoke;VA;540-942-1423;24004;-79,9579;37,2742;2;3185
2830;1631;06 Anzinger Center;Anchorage;AK;907-159-9095;99507;-149,8289;61,1535;2;1771
2831;3034;14 Algoma Way;Monticello;MN;763-952-9651;55565;-93,8881;45,2009;2;1456
2832;3557;457 Montana Way;New York City;NY;646-768-5089;10170;-73,9755;40,7526;2;2970
2833;3861;43 Graceland Park;Charlotte;NC;704-982-8188;28289;-80,8042;35,26;1;2877
2834;2778;3138 Lien Place;Des Moines;IA;515-771-1011;50936;-93,5722;41,6727;2;1266
2835;2192;2 Debra Trail;Las Vegas;NV;702-164-3783;89110;-115,0669;36,173;2;3747
2836;3407;358 Banding Hill;Inglewood;CA;310-943-3096;90398;-118,2987;33,7866;1;4090
2837;2526;23913 Sommers Terrace;Rochester;NY;585-728-7511;14619;-77,6481;43,1367;1;1752
2838;1907;02342 Dryden Parkway;New Orleans;LA;504-586-4477;70116;-90,0646;29,9686;1;936
2839;2961;52017 Daystar Avenue;Fresno;CA;559-472-9357;93715;-119,6397;36,7464;1;4981
2840;3150;7088 Crownhardt Park;Washington;DC;202-652-1325;20078;-77,0146;38,8933;2;4732
2841;2106;357 Moulton Place;Washington;DC;202-861-8418;20566;-77,0554;38,8971;1;4827
2842;2871;9029 Vernon Terrace;Stockton;CA;209-700-2544;95210;-121,2972;38,025;1;4478
2843;2842;3958 Paget Terrace;Worcester;MA;508-837-7569;01654;-71,8969;42,3648;1;3623
2844;1470;48648 Summer Ridge Alley;Charlotte;NC;704-689-8700;28242;-80,8042;35,26;1;3339
2845;2235;7 Brickson Park Junction;Los Angeles;CA;626-630-6740;90071;-118,2549;34,0529;1;1919
2846;1994;99 Nova Park;Southfield;MI;586-815-6324;48076;-83,2058;42,4981;1;1153
2847;2700;5 Tony Point;Austin;TX;512-314-1475;78726;-97,8326;30,43;1;4007
2848;2329;9635 Northfield Pass;Augusta;GA;706-571-5914;30905;-82,1337;33,413;1;4381
2849;3554;24358 Schurz Terrace;Washington;DC;202-963-3946;20051;-77,0146;38,8933;1;2917
2850;3818;3 Cardinal Center;Austin;TX;512-575-8752;78721;-97,6868;30,2721;1;584
2851;3763;8 Judy Court;Lansing;MI;517-539-7702;48901;-84,372;42,5992;2;4861
2852;3820;623 Maryland Street;Pittsburgh;PA;412-854-9397;15286;-80,0248;40,4344;2;1070
2853;2239;51375 Hovde Crossing;Hartford;CT;860-776-4575;06145;-72,7188;41,7918;2;968
2854;2349;5984 Morning Junction;Portland;ME;207-191-7066;04109;-70,1987;43,6783;1;1149
2855;2627;94 Barby Junction;Warren;MI;810-382-8882;48092;-83,0643;42,5125;2;223
2856;3661;59303 Fulton Court;Saint Paul;MN;952-311-3045;55115;-92,9391;45,071;1;2082
2857;3322;2913 Randy Drive;Woburn;MA;339-297-0999;01813;-71,4594;42,4464;1;1615
2858;3469;0 High Crossing Alley;Merrifield;VA;571-660-9443;22119;-77,2888;38,8318;1;3143
2859;3580;901 Quincy Trail;Lubbock;TX;806-322-1857;79410;-101,8904;33,5693;1;448
2860;2929;8539 Eastlawn Lane;Akron;OH;330-552-5394;44329;-81,5203;41,0655;2;4930
2861;1238;5 Knutson Park;Springfield;MA;413-741-9225;01152;-72,6048;42,1707;2;3089
2862;1824;18 Delladonna Crossing;Pittsburgh;PA;412-993-3180;15286;-80,0248;40,4344;2;2963
2863;1913;0 Bashford Court;Syracuse;NY;315-436-4343;13205;-76,1452;43,0123;2;4103
2864;3627;0738 Ilene Hill;Scottsdale;AZ;480-520-3275;85271;-112,1872;33,2765;1;4052
2865;2947;8 Stoughton Hill;Melbourne;FL;321-179-2152;32941;-80,5235;27,9246;1;566
2866;1734;51 Green Plaza;Nashville;TN;615-583-6321;37220;-86,7697;36,0641;2;4398
2867;1491;6248 Hoffman Trail;Arlington;VA;571-335-6145;22234;-77,113;38,8808;1;1484
2868;3429;3 Eliot Avenue;Austin;TX;512-158-0089;78710;-97,7151;30,352;1;1327
2869;3690;5032 East Circle;Carol Stream;IL;309-450-9521;60351;-88,1208;41,9166;1;589
2870;1907;902 Huxley Crossing;Paterson;NJ;862-564-6828;07505;-74,174;40,9166;1;3603
2871;1401;1 Kensington Parkway;Saint Paul;MN;651-785-1853;55166;-93,1059;45,0059;2;1845
2872;3995;49 Heffernan Point;Falls Church;VA;571-925-1785;22047;-77,2888;38,8318;1;327
2873;2479;3788 Dennis Alley;Denver;CO;720-954-6478;80299;-104,4083;39,7388;1;4576
2874;2002;1974 Havey Avenue;San Jose;CA;408-432-1590;95128;-121,9356;37,3163;1;2361
2875;3148;2765 Tomscot Parkway;Rochester;NY;585-655-2412;14639;-77,6843;43,286;1;1908
2876;1665;19405 Bluestem Trail;Denver;CO;720-500-3196;80235;-105,0795;39,6472;1;273
2877;1441;3 Upham Lane;Houston;TX;832-159-1070;77095;-95,6481;29,8941;1;2900
2878;1612;5 Reinke Park;Valley Forge;PA;484-117-9895;19495;-75,7481;39,9832;1;3811
2879;1664;3576 Spaight Center;Daytona Beach;FL;386-292-0560;32128;-81,0336;29,0838;2;4945
2880;1727;9554 Talisman Parkway;Bridgeport;CT;203-689-2633;06673;-73,3637;41,3089;1;3349
2881;2859;196 Thompson Hill;Raleigh;NC;919-967-3836;27626;-78,6253;35,7977;2;2058
2882;1722;95 Katie Center;Pittsburgh;PA;412-271-8984;15230;-80,0248;40,4344;2;258
2883;1961;8516 Cascade Way;Philadelphia;PA;215-290-1906;19125;-75,1262;39,9788;2;1151
2884;2922;4036 Waubesa Plaza;San Diego;CA;949-636-4811;92110;-117,2028;32,7635;1;4150
2885;1255;301 Emmet Plaza;Hialeah;FL;786-337-1124;33013;-80,2725;25,8594;2;3501
2886;2522;41 Meadow Ridge Avenue;New York City;NY;917-188-5258;10009;-73,9796;40,7262;2;3240
2887;3623;47 Northview Lane;Newark;NJ;862-691-2726;07195;-74,2452;40,7918;2;4725
2888;1734;820 Moose Plaza;San Francisco;CA;415-775-7401;94121;-122,4892;37,7786;2;4105
2889;1746;707 Texas Hill;Palmdale;CA;661-595-2663;93591;-117,8123;34,6019;1;4419
2890;3355;83216 South Park;High Point;NC;336-468-1921;27264;-80,0244;36,0807;1;1723
2891;2889;8324 Porter Circle;Springfield;IL;217-646-1345;62756;-89,606;39,7495;1;2412
2892;3069;73 Morningstar Circle;Henderson;NV;702-390-9484;89012;-115,0433;36,0119;1;186
2893;3442;312 Portage Circle;Dallas;TX;972-441-1318;75205;-96,7843;32,826;2;2474
2894;3882;8 Independence Court;Shreveport;LA;318-725-0216;71161;-93,7526;32,6076;2;96
2895;1269;8539 Elka Circle;Fort Wayne;IN;260-801-9457;46852;-85,0707;41,0938;1;543
2896;1763;29264 Claremont Circle;Montgomery;AL;334-499-3279;36134;-86,2085;32,2334;2;2528
2897;3149;47 Sauthoff Park;Washington;DC;202-103-0511;20520;-77,049;38,8932;2;1012
2898;1825;6340 Dennis Trail;Berkeley;CA;510-295-3393;94705;-122,25;37,8571;1;2221
2899;1565;59 High Crossing Road;Decatur;GA;404-858-9633;30089;-84,3046;33,7749;1;415
2900;3583;8194 Bunting Court;Lynn;MA;617-912-0547;01905;-70,9728;42,4694;2;1263
2901;3933;82 Bashford Alley;Las Cruces;NM;505-820-5765;88006;-106,7863;32,3052;2;2988
2902;2203;976 Buell Center;Lubbock;TX;806-807-3303;79410;-101,8904;33,5693;1;3355
